year,semester,under,major,subcode,subclass,subname,credit,time,hour,professor,size,isEnglish,isEngineer,oddEven,certify,exam,recommend,recommendGrade,registerRefer,explane,etc
2017 학년도,1학기,학부,전인교육원,COR1003,15,글로벌의사소통I,3,"화,목 10:30~11:45 [J321]",3,홍진영,24,O,,,,,전학년,1학년,"국제인문학부,사회과학부,커뮤니케이션학부,법학부,지식융합학부,경제학부,경영학부(가능)","구 영어I, 신입생 대다수의 학생을 대상으로","인문계열전체 및 지식융합부 전용/개강 첫 주, 각 반에서 COR1003/1005/LCU4103으로 분반 재배정할 수 있음"
2017 학년도,1학기,학부,전인교육원,COR1003,16,글로벌의사소통I,3,월 13:30~14:45 / 금 12:00~13:15 [D610],3,이원희,26,O,,,,,전학년,1학년,"국제인문학부,사회과학부,커뮤니케이션학부,법학부,지식융합학부,경제학부,경영학부(가능)","구 영어I, 신입생 대다수의 학생을 대상으로","인문계열전체 및 지식융합부 전용/개강 첫 주, 각 반에서 COR1003/1005/LCU4103으로 분반 재배정할 수 있음"
2017 학년도,1학기,학부,전인교육원,COR1003,17,글로벌의사소통I,3,"화,목 13:30~14:45 [J114]",3,김영나,26,O,,,,,전학년,1학년,"국제인문학부,사회과학부,커뮤니케이션학부,법학부,지식융합학부,경제학부,경영학부(가능)","구 영어I, 신입생 대다수의 학생을 대상으로","인문계열전체 및 지식융합부 전용/개강 첫 주, 각 반에서 COR1003/1005/LCU4103으로 분반 재배정할 수 있음"
2017 학년도,1학기,학부,전인교육원,COR1003,18,글로벌의사소통I,3,"수,금 15:00~16:15 [D506]",3,"Thigpen, Byron Douglas",28,O,,,,,전학년,1학년,"국제인문학부,사회과학부,커뮤니케이션학부,법학부,지식융합학부,경제학부,경영학부(가능)","구 영어I, 신입생 대다수의 학생을 대상으로","인문계열전체 및 지식융합부 전용/개강 첫 주, 각 반에서 COR1003/1005/LCU4103으로 분반 재배정할 수 있음"
2017 학년도,1학기,학부,전인교육원,COR1003,19,글로벌의사소통I,3,월 09:00~10:15 / 수 10:30~11:45 [J209],3,김영옥,26,O,,,,,전학년,1학년,"국제인문학부,사회과학부,커뮤니케이션학부,법학부,지식융합학부,경제학부,경영학부(가능)","구 영어I, 신입생 대다수의 학생을 대상으로","인문계열전체 및 지식융합부 전용/개강 첫 주, 각 반에서 COR1003/1005/LCU4103으로 분반 재배정할 수 있음"
2017 학년도,1학기,학부,전인교육원,COR1003,20,글로벌의사소통I,3,"화,목 09:00~10:15 [J116]",3,채현순,22,O,,,,,전학년,1학년,"국제인문학부,사회과학부,커뮤니케이션학부,법학부,지식융합학부,경제학부,경영학부(가능)","구 영어I, 신입생 대다수의 학생을 대상으로","인문계열전체 및 지식융합부 전용/개강 첫 주, 각 반에서 COR1003/1005/LCU4103으로 분반 재배정할 수 있음"
2017 학년도,1학기,학부,전인교육원,COR1003,21,글로벌의사소통I,3,월 10:30~11:45 / 수 12:00~13:15 [J114],3,김영옥,26,O,,,,,전학년,1학년,"국제인문학부,사회과학부,커뮤니케이션학부,법학부,지식융합학부,경제학부,경영학부(가능)","구 영어I, 신입생 대다수의 학생을 대상으로","인문계열전체 및 지식융합부 전용/개강 첫 주, 각 반에서 COR1003/1005/LCU4103으로 분반 재배정할 수 있음"
2017 학년도,1학기,학부,전인교육원,COR1003,22,글로벌의사소통I,3,"화,목 10:30~11:45 [J116]",3,채현순,25,O,,,,,전학년,1학년,"국제인문학부,사회과학부,커뮤니케이션학부,법학부,지식융합학부,경제학부,경영학부(가능)","구 영어I, 신입생 대다수의 학생을 대상으로","인문계열전체 및 지식융합부 전용/개강 첫 주, 각 반에서 COR1003/1005/LCU4103으로 분반 재배정할 수 있음"
2017 학년도,1학기,학부,전인교육원,COR1003,23,글로벌의사소통I,3,"수,금 15:00~16:15 [J112]",3,"Kim, Jae Pil",23,O,,,,,전학년,1학년,"국제인문학부,사회과학부,커뮤니케이션학부,법학부,지식융합학부,경제학부,경영학부(가능)","구 영어I, 신입생 대다수의 학생을 대상으로","인문계열전체 및 지식융합부 전용/개강 첫 주, 각 반에서 COR1003/1005/LCU4103으로 분반 재배정할 수 있음"
2017 학년도,1학기,학부,전인교육원,COR1003,24,글로벌의사소통I,3,"화,목 15:00~16:15 [J110]",3,"Ellis, Jason Edward",25,O,,,,,전학년,1학년,"국제인문학부,사회과학부,커뮤니케이션학부,법학부,지식융합학부,경제학부,경영학부(가능)","구 영어I, 신입생 대다수의 학생을 대상으로","인문계열전체 및 지식융합부 전용/개강 첫 주, 각 반에서 COR1003/1005/LCU4103으로 분반 재배정할 수 있음"
2017 학년도,1학기,학부,전인교육원,COR1003,25,글로벌의사소통I,3,월 12:00~13:15 / 금 10:30~11:45 [D610],3,이원희,26,O,,,,,전학년,1학년,"국제인문학부,사회과학부,커뮤니케이션학부,법학부,지식융합학부,경제학부,경영학부(가능)","구 영어I, 신입생 대다수의 학생을 대상으로","인문계열전체 및 지식융합부 전용/개강 첫 주, 각 반에서 COR1003/1005/LCU4103으로 분반 재배정할 수 있음"
2017 학년도,1학기,학부,전인교육원,COR1003,26,글로벌의사소통I,3,"수,금 09:00~10:15 [J112]",3,"Kim, Jae Pil",20,O,,,,,전학년,1학년,"국제인문학부,사회과학부,커뮤니케이션학부,법학부,지식융합학부,경제학부,경영학부(가능)","구 영어I, 신입생 대다수의 학생을 대상으로","인문계열전체 및 지식융합부 전용/개강 첫 주, 각 반에서 COR1003/1005/LCU4103으로 분반 재배정할 수 있음"
2017 학년도,1학기,학부,전인교육원,COR1003,27,글로벌의사소통I,3,월 13:30~14:45 / 금 12:00~13:15 [J114],3,김영옥,26,O,,,,,전학년,1학년,"국제인문학부,사회과학부,커뮤니케이션학부,법학부,지식융합학부,경제학부,경영학부(가능)","구 영어I, 신입생 대다수의 학생을 대상으로","인문계열전체 및 지식융합부 전용/개강 첫 주, 각 반에서 COR1003/1005/LCU4103으로 분반 재배정할 수 있음"
2017 학년도,1학기,학부,전인교육원,COR1003,28,글로벌의사소통I,3,"수,금 13:30~14:45 [J114]",3,김영나,26,O,,,,,전학년,1학년,"국제인문학부,사회과학부,커뮤니케이션학부,법학부,지식융합학부,경제학부,경영학부(가능)","구 영어I, 신입생 대다수의 학생을 대상으로","인문계열전체 및 지식융합부 전용/개강 첫 주, 각 반에서 COR1003/1005/LCU4103으로 분반 재배정할 수 있음"
2017 학년도,1학기,학부,전인교육원,COR1003,29,글로벌의사소통I,3,월 12:00~13:15 / 금 10:30~11:45 [J116],3,채현순,25,O,,,,,전학년,1학년,"국제인문학부,사회과학부,커뮤니케이션학부,법학부,지식융합학부,경제학부,경영학부(가능)","구 영어I, 신입생 대다수의 학생을 대상으로","인문계열전체 및 지식융합부 전용/개강 첫 주, 각 반에서 COR1003/1005/LCU4103으로 분반 재배정할 수 있음"
2017 학년도,1학기,학부,전인교육원,COR1003,30,글로벌의사소통I,3,"화,목 13:30~14:45 [D506]",3,"Thigpen, Byron Douglas",26,O,,,,,전학년,1학년,"국제인문학부,사회과학부,커뮤니케이션학부,법학부,지식융합학부,경제학부,경영학부(가능)","구 영어I, 신입생 대다수의 학생을 대상으로","인문계열전체 및 지식융합부 전용/개강 첫 주, 각 반에서 COR1003/1005/LCU4103으로 분반 재배정할 수 있음"
2017 학년도,1학기,학부,전인교육원,COR1003,31,글로벌의사소통I,3,월 09:00~10:15 / 수 10:30~11:45 [J116],3,"Willers, Arthur Gregory",24,O,,,,,전학년,1학년,"국제인문학부,사회과학부,커뮤니케이션학부,법학부,지식융합학부,경제학부,경영학부(가능)","구 영어I, 신입생 대다수의 학생을 대상으로","인문계열전체 및 지식융합부 전용/개강 첫 주, 각 반에서 COR1003/1005/LCU4103으로 분반 재배정할 수 있음"
2017 학년도,1학기,학부,전인교육원,COR1003,32,글로벌의사소통I,3,"화,목 10:30~11:45 [J114]",3,김영나,22,O,,,,,전학년,1학년,"국제인문학부,사회과학부,커뮤니케이션학부,법학부,지식융합학부,경제학부,경영학부(가능)","구 영어I, 신입생 대다수의 학생을 대상으로","인문계열전체 및 지식융합부 전용/개강 첫 주, 각 반에서 COR1003/1005/LCU4103으로 분반 재배정할 수 있음"
2017 학년도,1학기,학부,전인교육원,COR1003,33,글로벌의사소통I,3,"화,목 16:30~17:45 [J110]",3,"Ellis, Jason Edward",25,O,,,,,전학년,1학년,"국제인문학부,사회과학부,커뮤니케이션학부,법학부,지식융합학부,경제학부,경영학부(가능)","구 영어I, 신입생 대다수의 학생을 대상으로","인문계열전체 및 지식융합부 전용/개강 첫 주, 각 반에서 COR1003/1005/LCU4103으로 분반 재배정할 수 있음"
2017 학년도,1학기,학부,전인교육원,COR1003,34,글로벌의사소통I,3,월 15:00~16:15 / 수 16:30~17:45 [J112],3,정지수,24,O,,,,,전학년,1학년,"국제인문학부,사회과학부,커뮤니케이션학부,법학부,지식융합학부,경제학부,경영학부(가능)","구 영어I, 신입생 대다수의 학생을 대상으로","인문계열전체 및 지식융합부 전용/개강 첫 주, 각 반에서 COR1003/1005/LCU4103으로 분반 재배정할 수 있음"
2017 학년도,1학기,학부,전인교육원,COR1003,35,글로벌의사소통I,3,월 09:00~10:15 / 수 10:30~11:45 [J321],3,장수정,17,O,,,,,전학년,1학년,"국제인문학부,사회과학부,커뮤니케이션학부,법학부,지식융합학부,경제학부,경영학부(가능)","구 영어I, 신입생 대다수의 학생을 대상으로","인문계열전체 및 지식융합부 전용/개강 첫 주, 각 반에서 COR1003/1005/LCU4103으로 분반 재배정할 수 있음"
2017 학년도,1학기,학부,전인교육원,COR1003,36,글로벌의사소통I,3,월 10:30~11:45 / 수 12:00~13:15 [J321],3,장수정,26,O,,,,,전학년,1학년,"국제인문학부,사회과학부,커뮤니케이션학부,법학부,지식융합학부,경제학부,경영학부(가능)","구 영어I, 신입생 대다수의 학생을 대상으로","인문계열전체 및 지식융합부 전용/개강 첫 주, 각 반에서 COR1003/1005/LCU4103으로 분반 재배정할 수 있음"
2017 학년도,1학기,학부,전인교육원,COR1005,2,글로벌의사소통I(고급),3,"화,목 15:00~16:15 [D506]",3,"Thigpen, Byron Douglas",17,O,,,,,전학년,1학년,"국제인문학부,사회과학부,커뮤니케이션학부,법학부,지식융합학부,경제학부,경영학부(가능)","구 영어I(고급),신입생 중 상위 50명의 학생을 대상으로 운","인문계열전체 및 지식융합부 전용/개강 첫 주, 각 반에서 COR1003/1005/LCU4103으로 분반 재배정할 수 있음"
2017 학년도,1학기,학부,전인교육원,COR1007,1,성찰과성장1,1,,,"이영석, 박종인, 김학준",0,,O,,,,"1,2학년",1학년,,"성적평가:S/U, 문의:인성교육센터02)705-8805","일정:3/31(금)~4/2(일), 살레시오교육관"
2017 학년도,1학기,학부,전인교육원,COR1009,1,컴퓨팅사고력,3,화 12:00~13:15 / 화 15:00~16:15 [J302],3,서정연,79,,,,,,1학년,1학년,"자연과학부,화공생명공학전공(가능)",중핵필수(2016학번부터 대상),"자연과학부,화공생명공학전공 전용실습시간 화 15:00~16:15 D104"
2017 학년도,1학기,학부,전인교육원,COR1009,2,컴퓨팅사고력,3,화 12:00~13:15 / 화 15:00~16:15 [J302],3,서정연,85,,,,,,1학년,1학년,"자연과학부,화공생명공학전공(가능)",중핵필수(2016학번부터 대상),"자연과학부,화공생명공학전공 전용실습시간 화 15:00~16:15 D105"
2017 학년도,1학기,학부,전인교육원,COR1009,3,컴퓨팅사고력,3,화 12:00~13:15 / 화 16:30~17:45 [J302],3,서정연,80,,,,,,1학년,1학년,"자연과학부,화공생명공학전공(가능)",중핵필수(2016학번부터 대상),"자연과학부,화공생명공학전공 전용실습시간 화 16:30~17:45 D104"
2017 학년도,1학기,학부,전인교육원,COR1009,4,컴퓨팅사고력,3,화 12:00~13:15 / 화 16:30~17:45 [J302],3,서정연,85,,,,,,1학년,1학년,"자연과학부,화공생명공학전공(가능)",중핵필수(2016학번부터 대상),"자연과학부,화공생명공학전공 전용실습시간 화 16:30~17:45 D105"
2017 학년도,1학기,학부,전인교육원,COR1009,5,컴퓨팅사고력,3,목 12:00~13:15 / 목 16:30~17:45 [J302],3,임종석,80,,,,,,1학년,1학년,"사회과학부,커뮤니케이션학부,지식융합학부(가능)",중핵필수(2016학번부터 대상),"사회과학,커뮤니케이션,지식융합학부 전용실습시간 목 16:30~17:45 D104"
2017 학년도,1학기,학부,전인교육원,COR1009,6,컴퓨팅사고력,3,목 12:00~13:15 / 목 16:30~17:45 [J302],3,임종석,87,,,,,,1학년,1학년,"사회과학부,커뮤니케이션학부,지식융합학부(가능)",중핵필수(2016학번부터 대상),"사회과학,커뮤니케이션,지식융합학부 전용실습시간 목 16:30~17:45 D105"
2017 학년도,1학기,학부,전인교육원,COR1009,7,컴퓨팅사고력,3,목 12:00~13:15 / 목 18:00~19:15 [J302],3,임종석,79,,,,,,1학년,1학년,"사회과학부,커뮤니케이션학부,지식융합학부(가능)",중핵필수(2016학번부터 대상),"사회과학,커뮤니케이션,지식융합학부 전용실습시간 목 18:00~19:15 D104"
2017 학년도,1학기,학부,전인교육원,COR1009,8,컴퓨팅사고력,3,목 12:00~13:15 / 목 18:00~19:15 [J302],3,임종석,81,,,,,,1학년,1학년,"사회과학부,커뮤니케이션학부,지식융합학부(가능)",중핵필수(2016학번부터 대상),"사회과학,커뮤니케이션,지식융합학부 전용실습시간 목 18:00~19:15 D105"
2017 학년도,1학기,학부,전인교육원,COR1009,9,컴퓨팅사고력,3,"화,목 09:00~10:15 [AS111]",3,유양모,38,O,,,,,"1,2학년",1학년,전자공학전공(가능),중핵필수(2016학번부터 대상),"전자공학전공, 학번이 1,3,5로 끝나는 학생 수강"
2017 학년도,1학기,학부,전인교육원,COR1009,10,컴퓨팅사고력,3,월 09:00~10:15 / 수 10:30~11:45 [AS111],3,최용,35,,,,,,"1,2학년",1학년,전자공학전공(가능),중핵필수(2016학번부터 대상),"전자공학전공, 학번이 2,4,6으로 끝나는 학생 수강"
2017 학년도,1학기,학부,전인교육원,COR1009,11,컴퓨팅사고력,3,월 10:30~11:45 / 수 12:00~13:15 [AS111],3,최용,41,,,,,,"1,2학년",1학년,전자공학전공(가능),중핵필수(2016학번부터 대상),"전자공학전공,학번이7,8,9,0으로 끝나는 학생(재이수불가)"
2017 학년도,1학기,학부,전인교육원,COR1011,1,컴퓨팅사고력(고급),3,"수,금 13:30~14:45 [AS414]",3,오경환,61,,O,홀수,,,"1,2학년",1학년,컴퓨터공학전공(가능),,홀수학번(컴퓨터공학전공 전용)
2017 학년도,1학기,학부,전인교육원,COR1011,2,컴퓨팅사고력(고급),3,"수,금 15:00~16:15 [AS414]",3,오경환,62,,O,짝수,,,"1,2학년",1학년,컴퓨터공학전공(가능),,짝수학번(컴퓨터공학전공 전용)
2017 학년도,1학기,학부,전인교육원,ETS2001,1,현대세계와윤리문제,3,월 12:00~13:15 / 금 10:30~11:45 [K301],3,박혜순,66,,O,,,,전학년,1-4학년,,구 윤리와가치,
2017 학년도,1학기,학부,전인교육원,ETS2001,2,현대세계와윤리문제,3,"수,금 09:00~10:15 [K201]",3,조윤경,63,,,,,,전학년,1-4학년,,구 윤리와가치,
2017 학년도,1학기,학부,전인교육원,ETS2001,3,현대세계와윤리문제,3,"월,금 16:30~17:45 [J107]",3,조성환,49,,,,,,전학년,1-4학년,,구 윤리와가치,
2017 학년도,1학기,학부,전인교육원,ETS2001,4,현대세계와윤리문제,3,"화,목 10:30~11:45 [K407]",3,류희성,64,,,,,,전학년,1-4학년,,구 윤리와가치,
2017 학년도,1학기,학부,전인교육원,ETS2001,5,현대세계와윤리문제,3,월 15:00~16:15 / 수 16:30~17:45 [J102],3,김완구,60,,O,,,,전학년,1-4학년,,구 윤리와가치,
2017 학년도,1학기,학부,전인교육원,ETS2001,6,현대세계와윤리문제,3,"화,목 16:30~17:45 [J315]",3,송성섭,18,,,,,,전학년,1-4학년,,구 윤리와가치,
2017 학년도,1학기,학부,전인교육원,ETS2002,1,논리와비판적사고,3,"화,목 12:00~13:15 [K201]",3,곽소현,65,,O,,,,전학년,1-4학년,,,
2017 학년도,1학기,학부,전인교육원,ETS2002,2,논리와비판적사고,3,"화,목 16:30~17:45 [J102]",3,김영건,75,,O,,,,전학년,1-4학년,,,
2017 학년도,1학기,학부,전인교육원,ETS2002,3,논리와비판적사고,3,"수,금 13:30~14:45 [J102]",3,김종원,74,,O,,,,전학년,1-4학년,,,
2017 학년도,1학기,학부,전인교육원,ETS2002,4,논리와비판적사고,3,"수,금 15:00~16:15 [J102]",3,홍우람,69,,O,,,,전학년,1-4학년,,,
2017 학년도,1학기,학부,전인교육원,ETS2002,5,논리와비판적사고,3,월 13:30~14:45 / 금 12:00~13:15 [K301],3,서상복,76,,O,,,,전학년,1-4학년,,,
2017 학년도,1학기,학부,전인교육원,ETS2002,6,논리와비판적사고,3,월 12:00~13:15 / 금 10:30~11:45 [J102],3,석기용,80,,O,,,,전학년,1-4학년,,,
2017 학년도,1학기,학부,전인교육원,ETS2003,1,철학산책,3,"화,목 13:30~14:45 [J118]",3,이임찬,97,,O,,,,전학년,1학년,,,
2017 학년도,1학기,학부,전인교육원,ETS2004,1,종교와세계문화,3,"수,금 13:30~14:45 [J107]",3,오지섭,81,,O,,,,전학년,1-4학년,,,
